tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Futures this morning S amp P 500 0 52 Nasdaq 0 15 Russell 2K 0 82 Dow Jones 0 59,1376512794955296768,182,2021-03-29 12:33:19,StockTwits Web,120,23,0.0,neutral,None
The Weekend RIP Out of this world,1376250795348389890,83,2021-03-28 19:12:13,Twitter Web App,24,3,-0.1,wnegative,None
Stocktwits Top 25 Week 12,1375932074339799052,78,2021-03-27 22:05:44,Twitter Web App,85,19,0.0,neutral,None
The Daily RIP Power Hour,1375591399584841740,77,2021-03-26 23:32:01,Twitter Web App,45,6,0.0,neutral,None
The markets are closed S amp P 500 1 67 Nasdaq 1 55 Russell 2K 1 66 Dow Jones 1 39,1375540432231395331,182,2021-03-26 20:09:30,Twitter Web App,234,46,0.0,neutral,None
See today s rankings here,1375425447958315011,50,2021-03-26 12:32:35,Twitter Web App,3,1,0.0,neutral,None
Trending on Stocktwits,1375425353754288128,49,2021-03-26 12:32:13,Twitter Web App,78,17,0.041666666666666664,wpositive,None
Futures this morning S amp P 500 0 11 Nasdaq 0 58 Russell 2K 0 67 Dow Jones 0 40,1375425025667428353,156,2021-03-26 12:30:54,Twitter Web App,85,19,-0.1,wnegative,None
The Daily RIP Where Do We Go From Here,1375215399315333129,93,2021-03-25 22:37:56,StockTwits Web,24,6,0.09999999999999999,wpositive,None
We opened lower after selling off virtually all week only to sharply reverse higher today We re continuing to see rotation into the cyclical stocks as tech remains the weakling of this market Who bought the dip,1375215167403917312,240,2021-03-25 22:37:00,Sprout Social,36,5,0.0,neutral,None
The markets are closed S amp P 500 0 53 Nasdaq 0 12 Russell 2K 2 29 Dow Jones 0 62,1375176215309467649,182,2021-03-25 20:02:13,StockTwits Web,159,34,0.0,neutral,None
RT If you could put all of your net worth in one private company which one do you choose,1375083495786045441,104,2021-03-25 13:53:47,Twitter for iPhone,0,74,0.0,neutral,None
See today s rankings here,1375062176281452546,50,2021-03-25 12:29:04,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1375062174146600967,49,2021-03-25 12:29:04,Twitter Web App,55,10,0.0,neutral,None
Futures this morning S amp P 500 0 39 Nasdaq 0 48 Russell 2K 1 21 Dow Jones 0 40,1375061905719574542,182,2021-03-25 12:28:00,StockTwits Web,140,21,0.0,neutral,None
The Daily RIP Is It Still Stuck,1374858090877698055,89,2021-03-24 22:58:07,StockTwits Web,54,8,-0.1,wnegative,None
We re seeing rates come in so you d think the Nasdaq and tech names that have been so reactive to the rise in the 10 year would catch a bid today Nope not the case Get today s market recap in just five minutes,1374854800282689539,241,2021-03-24 22:45:02,Sprout Social,23,4,0.1,wpositive,None
RT The makings of a masterpiece,1374854118875951107,71,2021-03-24 22:42:20,Twitter for iPhone,0,17,0.0,neutral,None
The markets are closed S amp P 500 0 55 Nasdaq 2 01 Russell 2K 2 35 Dow Jones 0 01,1374813877511274509,187,2021-03-24 20:02:25,StockTwits Web,231,63,0.0,neutral,None
For those who were early,1374771269812490240,74,2021-03-24 17:13:07,Sprout Social,20,2,0.35,positive,None
RT What s in a credit score The ladies get all the secrets from on this week s episode,1374750912770535427,137,2021-03-24 15:52:13,Twitter for iPhone,0,5,0.0,neutral,None
RT FANG quietly back to the highs,1374738605608816640,74,2021-03-24 15:03:19,Twitter for iPhone,0,24,0.0,neutral,None
See today s full rankings here,1374701937782792198,55,2021-03-24 12:37:37,Twitter Web App,6,0,-0.07777777777777777,wnegative,None
Trending on Stocktwits,1374701936272830465,49,2021-03-24 12:37:36,Twitter Web App,46,4,0.0,neutral,None
Futures this morning S amp P 500 0 40 Nasdaq 0 68 Russell 2K 1 01 Dow Jones 0 36,1374701396084338690,180,2021-03-24 12:35:28,StockTwits Web,104,19,-0.1,wnegative,None
We got lots of information out of the Fed and Yellen today We re anticipating ridiculous GDP growth of 6 5 this year and Powell still believes it s not likely to produce the type of inflation in the near term that would cause the Fed to raise rates,1374491150816481282,278,2021-03-23 22:40:01,Sprout Social,44,7,-0.25,wnegative,None
The Daily RIP Where Does GameStop Go From Here GME 12 AH,1374486983578324997,117,2021-03-23 22:23:28,StockTwits Web,44,8,0.0,neutral,None
The markets are closed S amp P 500 0 77 Nasdaq 1 12 Russell 2K 3 58 Dow Jones 0 94,1374451125265436686,184,2021-03-23 20:00:58,StockTwits Web,161,29,0.35,positive,None
RT Returns from one year ago today Micro caps 156 Small caps 122 Nasdaq 100 89 S amp P 500 75,1374384821636534285,144,2021-03-23 15:37:30,Twitter for iPhone,0,89,0.0,neutral,None
,1374378139028123652,23,2021-03-23 15:10:57,Twitter Web App,1083,109,0.0,neutral,None
See today s full rankings here,1374335757612060675,55,2021-03-23 12:22:33,Twitter Web App,6,0,-0.03333333333333333,wnegative,None
Trending on Stocktwits,1374335756064329734,49,2021-03-23 12:22:32,Twitter Web App,53,6,0.0,neutral,None
Futures this morning S amp P 500 0 36 Nasdaq 0 01 Russell 2K 1 10 Dow Jones 0 39,1374335305667469314,182,2021-03-23 12:20:45,StockTwits Web,80,13,0.0,neutral,None
We re expecting choppy action as the 10 year doesn t appear to have topped out yet We re not at astronomical levels by any means we re just seeing rates rapidly rise from the levels we ve been used to last year Will the 10 year continue to rise,1374143606282403842,275,2021-03-22 23:39:00,Sprout Social,27,5,-0.1,wnegative,None
The Daily RIP How Low Can Crypto Go,1374122417824669708,91,2021-03-22 22:14:49,StockTwits Web,34,2,0.0,neutral,None
,1374111223671713792,52,2021-03-22 21:30:20,Twitter Web App,0,0,0.0,neutral,None
The markets are closed S amp P 500 0 70 Nasdaq 1 23 Russell 2K 0 90 Dow Jones 0 31,1374088667640250373,133,2021-03-22 20:00:42,StockTwits Web,112,19,0.0,neutral,None
See today s rankings here,1373975032674668547,50,2021-03-22 12:29:09,Twitter Web App,6,0,0.0,neutral,None
Trending on Stocktwits,1373975030955057159,49,2021-03-22 12:29:09,Twitter Web App,70,16,0.3194444444444444,positive,None
Futures this morning S amp P 500 0 18 Nasdaq 0 68 Russell 2K 0 07 Dow Jones 0 08,1373974816575868930,180,2021-03-22 12:28:18,StockTwits Web,132,17,0.5,positive,None
The Weekend Rip Tesla to the Moon,1373738175810654212,88,2021-03-21 20:47:58,StockTwits Web,52,6,0.05,wpositive,Tesla
RT Super excited to launch our first show Stock Room Sunday Hosted by saket a millennial fundamental inves,1373629494523662345,140,2021-03-21 13:36:06,Twitter for iPhone,0,15,0.35000000000000003,positive,None
Stocktwits Top 25 Week 11,1373326737883459591,80,2021-03-20 17:33:04,StockTwits Web,91,20,0.0,neutral,None
The Daily RIP Will Crypto Have a Wild Weekend,1373032726220173319,100,2021-03-19 22:04:46,StockTwits Web,53,8,0.03333333333333333,wpositive,None
The markets are closed S amp P 500 0 07 Nasdaq 0 76 Russell 2K 0 88 Dow Jones 0 71 Have a great weekend y all,1373001747908730886,215,2021-03-19 20:01:40,StockTwits Web,110,19,0.0,neutral,None
puru,1372964073596350470,210,2021-03-19 17:31:58,Twitter for iPhone,5,0,0.0,neutral,None
Join and of Buzz Holdings as Jamie discusses BUZZ the ETF that tracks social sentiment in the stock market,1372948279772725253,186,2021-03-19 16:29:12,Sprout Social,10,4,0.0,neutral,None
See today s rankings here,1372889228867080193,50,2021-03-19 12:34:33,Twitter Web App,7,0,0.1,wpositive,None
Trending on Stocktwits,1372889227709489153,49,2021-03-19 12:34:33,Twitter Web App,61,9,0.0,neutral,None
Futures this morning S amp P 500 0 25 Nasdaq 0 68 Russell 2K 0 49 Dow Jones 0 11,1372889056904945667,180,2021-03-19 12:33:52,StockTwits Web,248,40,-0.1,wnegative,None
It s almost like the market doesn t believe what the Fed was saying yesterday about not raising rates through 2023 because the action today would lead you to believe we ll raise sooner BTFD or STFR,1372700600459268101,227,2021-03-19 00:05:01,Sprout Social,46,3,0.0,neutral,None
The Daily RIP Is Upstart Only Getting Started UPST 89,1372676816725549069,112,2021-03-18 22:30:30,StockTwits Web,26,5,0.0,neutral,None
The markets are closed S amp P 500 1 48 Nasdaq 3 02 Russell 2K 2 95 Dow Jones 0 46,1372639256225705992,184,2021-03-18 20:01:15,StockTwits Web,455,89,0.0,neutral,None
See today s rankings here,1372524832865198083,50,2021-03-18 12:26:35,Twitter Web App,6,0,-0.5,negative,None
Trending on Stocktwits,1372524830268919819,49,2021-03-18 12:26:34,Twitter Web App,55,10,0.24166666666666667,wpositive,None
Futures this morning S amp P 500 0 66 Nasdaq 1 58 Russell 2K 1 00 Dow Jones 0 06,1372524716368527360,182,2021-03-18 12:26:07,StockTwits Web,161,30,0.0,neutral,None
RT We promise they re not as scary as you think,1372321297955319808,89,2021-03-17 22:57:48,Twitter for iPhone,0,31,-0.1,wnegative,None
When rates tick higher investors appetite for those more risky stocks lessens If the 10 year can stay muted these tech names can definitely get back to their winning ways Thanks again Mr Powell,1372316065573838850,227,2021-03-17 22:37:01,Sprout Social,40,10,-0.15555555555555559,wnegative,None
The Daily RIP The Luck of the Fed,1372312952016146432,88,2021-03-17 22:24:38,StockTwits Web,49,17,0.05,wpositive,None
The markets are closed S amp P 500 0 29 Nasdaq 0 40 Russell 2K 0 73 Dow Jones 0 58,1372276968205512706,182,2021-03-17 20:01:39,StockTwits Web,218,31,0.0,neutral,None
RT We re breaking down the lingo for you,1372262471503802368,82,2021-03-17 19:04:03,Twitter for iPhone,0,2,0.0,neutral,None
RT Markets FOMC Meeting Takeaways Fed expects a bump in inflation this year to be short lived Officials still project near ze,1372250830498267136,140,2021-03-17 18:17:47,Twitter for iPhone,0,26,0.0,neutral,None
See today s rankings here,1372165999311527942,50,2021-03-17 12:40:42,Twitter Web App,4,0,0.30833333333333335,positive,None
Trending on Stocktwits,1372165997860245505,49,2021-03-17 12:40:42,Twitter Web App,66,12,0.15,wpositive,None
Futures this morning S amp P 500 0 33 Nasdaq 1 12 Russell 2K 0 51 Dow Jones 0 09,1372165721795530756,182,2021-03-17 12:39:36,StockTwits Web,84,17,0.0,neutral,None
RT Super proud of our team for persevering over this last year Through the chaos and fear of those early days in NYC to conti,1371952133583507456,140,2021-03-16 22:30:52,Twitter for iPhone,0,4,-0.15,wnegative,None
Anything hinting at the slightest change in the Fed s timeline may send stocks downward so equities really want to hear the exact same playbooks recited from Powell tomorrow Here s what to expect from the Fed,1371946132146950144,238,2021-03-16 22:07:02,Sprout Social,31,9,-0.1,wnegative,None
The Daily RIP Is Big Cap Tech Back,1371944297176662025,90,2021-03-16 21:59:44,StockTwits Web,41,6,0.0234567901234568,wpositive,None
RT What is a financial term you pretend to understand because it feels too late to ask,1371928383827832833,103,2021-03-16 20:56:30,Twitter for iPhone,0,86,0.0,neutral,None
The markets are closed S amp P 500 0 16 Nasdaq 0 09 Russell 2K 1 72 Dow Jones 0 39,1371914570323918850,184,2021-03-16 20:01:37,StockTwits Web,94,24,0.0,neutral,None
It s been one hell of a year Our team went remote this day last March but we didn t slow down 400 growth in active users and 1000 growth for our Daily Rip newsletter 1 1M subs A huge thank you to our ever growing amp ever supportive community Big things on the way,1371873318131752963,282,2021-03-16 17:17:41,Twitter Web App,321,24,0.0,neutral,None
See today s rankings here,1371799622960640002,50,2021-03-16 12:24:51,Twitter Web App,6,1,-0.2,wnegative,None
Trending on Stocktwits,1371799621282885633,49,2021-03-16 12:24:51,Twitter Web App,72,10,0.0,neutral,None
Futures this morning S amp P 500 0 15 Nasdaq 0 58 Russell 2K 0 27 Dow Jones 0 02,1371799191069069317,179,2021-03-16 12:23:08,StockTwits Web,65,18,-0.1,wnegative,None
It s the seventh green day in a row for the Dow as it leads the market which tells us the reopening trade is still where the money is flowing Catch today s ATH frenzy,1371587515371687940,196,2021-03-15 22:22:01,Sprout Social,35,4,0.0,neutral,None
The Daily RIP Time To Take Flight,1371586615731183620,90,2021-03-15 22:18:26,StockTwits Web,35,8,0.0,neutral,None
The markets are closed S amp P 500 0 64 Nasdaq 1 05 Russell 2K 0 31 Dow Jones 0 53,1371552835570184196,182,2021-03-15 20:04:12,StockTwits Web,135,24,0.0,neutral,None
See today s rankings here,1371445731249115137,50,2021-03-15 12:58:37,Twitter Web App,3,0,0.0,neutral,None
Trending on Stocktwits,1371445728942297092,49,2021-03-15 12:58:36,Twitter Web App,66,12,0.5,positive,None
Futures this morning S amp P 500 0 04 Nasdaq 0 03 Russell 2K 0 45 Dow Jones 0 20,1371445537476648962,182,2021-03-15 12:57:51,StockTwits Web,47,14,0.17857142857142858,wpositive,None
The Weekend Rip Bitcoin Nothing But Blue Sky,1371201284485877760,102,2021-03-14 20:47:16,StockTwits Web,56,11,0.0,neutral,None
Stocktwits Top 25 Week 10,1370859729145188355,80,2021-03-13 22:10:03,StockTwits Web,100,24,0.4,positive,None
We didn t leave you out either We left the DOGE fans something special too,1370854657753550850,89,2021-03-13 21:49:54,Twitter Web App,2,0,0.35000000000000003,positive,None
Did somebody say Bitcoin,1370853551434563585,74,2021-03-13 21:45:30,Sprout Social,39,2,-0.125,wnegative,None
The Daily RIP Happy Freakin Friday,1370508269173796874,92,2021-03-12 22:53:28,StockTwits Web,72,11,0.35,positive,None
The markets are closed S amp P 500 0 10 Nasdaq 0 59 Russell 2K 0 61 Dow Jones 0 90 Have a great weekend everyone,1370480139956535299,213,2021-03-12 21:01:42,StockTwits Web,142,21,0.0,neutral,None
RT In other words don t put all your money in one place,1370402359994576901,98,2021-03-12 15:52:38,Twitter for iPhone,0,7,0.0,neutral,None
See today s full rankings here,1370367226755248128,55,2021-03-12 13:33:01,Twitter Web App,5,2,-0.2,wnegative,None
Trending on Stocktwits,1370367225320800259,49,2021-03-12 13:33:01,Twitter Web App,81,13,-0.1,wnegative,None
Futures this morning S amp P 500 0 29 Nasdaq 1 28 Russell 2K 0 15 Dow Jones 0 22,1370366765298024453,168,2021-03-12 13:31:11,StockTwits Web,130,18,0.0,neutral,None
The Daily RIP Records Are Meant To Be Broken,1370154234704973824,98,2021-03-11 23:26:40,StockTwits Web,29,5,0.0,neutral,None
The markets are closed S amp P 500 1 04 Nasdaq 2 52 Russell 2K 2 31 Dow Jones 0 58,1370117553360678915,179,2021-03-11 21:00:54,StockTwits Web,488,74,0.0,neutral,None
See today s rankings here,1370004898897481735,50,2021-03-11 13:33:16,Twitter Web App,5,3,0.0,neutral,None
Trending on Stocktwits,1370004896246734850,49,2021-03-11 13:33:15,Twitter Web App,63,13,0.0,neutral,None
Futures this morning S amp P 500 0 66 Nasdaq 1 68 Russell 2K 0 79 Dow Jones 0 31,1370004531531165701,177,2021-03-11 13:31:48,StockTwits Web,131,19,0.0,neutral,None
RT the stock market,1369781000134270976,59,2021-03-10 22:43:34,Twitter Web App,0,39,-0.1,wnegative,None
The Daily RIP GameStop Flopped 50 in 15 Minutes GME,1369780791442628612,109,2021-03-10 22:42:44,StockTwits Web,88,17,0.75,spositive,None
RT To buy sell or hold That is the question,1369767260286574595,62,2021-03-10 21:48:58,Twitter for iPhone,0,23,0.8,spositive,None
The markets are closed S amp P 500 0 60 Nasdaq 0 04 Russell 2K 1 81 Dow Jones 1 45,1369755187938816000,175,2021-03-10 21:01:00,StockTwits Web,83,20,0.125,wpositive,None
RT Do you buy sell or hold Here is how to best understand the stocks you love,1369723846211887104,122,2021-03-10 18:56:27,Twitter for iPhone,0,5,0.0,neutral,None
Did the memes win again,1369700838751559680,73,2021-03-10 17:25:02,Sprout Social,72,6,0.0,neutral,None
RT In 1870 Victoria Woodhull and her sister Tennessee were the first female stock brokers They made a fortune on their inve,1369666570847358982,140,2021-03-10 15:08:52,Twitter for iPhone,0,14,0.0,neutral,None
RT,1369650393228083202,40,2021-03-10 14:04:35,Twitter for iPhone,0,162,0.0,neutral,None
See today s rankings here,1369640245034061825,50,2021-03-10 13:24:15,Twitter Web App,5,0,-0.5000000000000001,negative,None
Trending on Stocktwits,1369640242764865537,49,2021-03-10 13:24:15,Twitter Web App,86,12,0.5,positive,None
Futures this morning S amp P 500 0 06 Nasdaq 0 36 Russell 2K 0 31 Dow Jones 0 30,1369639458191138818,165,2021-03-10 13:21:08,StockTwits Web,70,9,0.0,neutral,None
RT Tesla s market cap has increased by a casual 100B today,1369420484429967362,68,2021-03-09 22:51:00,Twitter for iPhone,0,38,1.0,spositive,Tesla
The Daily RIP Tesla Had Its Best Day Since February 3 2020 TSLA 20,1369417078986399747,127,2021-03-09 22:37:28,StockTwits Web,137,18,-0.1,wnegative,Tesla
,1369397507751546892,35,2021-03-09 21:19:42,Twitter for iPhone,3,0,1.0,spositive,None
The Nasdaq Composite had its best day since November 4 2020 COMPQ 3 69,1369393623813525505,79,2021-03-09 21:04:16,StockTwits Web,210,25,0.0,neutral,None
The markets are closed S amp P 500 1 42 Nasdaq 3 69 Russell 2K 1 91 Dow Jones 0 09,1369393309303660549,179,2021-03-09 21:03:01,StockTwits Web,240,37,0.0,neutral,None
RT Up 10 6 ARKK is having its best day ever,1369357448050585605,85,2021-03-09 18:40:31,Twitter for iPhone,0,71,0.0,neutral,None
RT smb TSLA weekly log chart from IPO,1369279354107162624,76,2021-03-09 13:30:12,Twitter for iPhone,0,15,0.0,neutral,None
andy,1369276942197739521,39,2021-03-09 13:20:37,Twitter Web App,3,0,0.0,neutral,None
See today s rankings here,1369276880881287168,50,2021-03-09 13:20:22,Twitter Web App,6,1,0.0,neutral,None
Trending on Stocktwits,1369276879505530881,49,2021-03-09 13:20:22,Twitter Web App,81,15,-0.1,wnegative,None
Futures this morning S amp P 500 0 94 Nasdaq 2 22 Russell 2K 1 31 Dow Jones 0 34,1369276462642196482,177,2021-03-09 13:18:43,StockTwits Web,232,40,-0.2,wnegative,None
The Daily RIP The MemeStocks March On GME 41 AMC 15,1369066215428227073,117,2021-03-08 23:23:16,StockTwits Web,115,18,0.8,spositive,None
The markets are closed S amp P 500 0 54 Nasdaq 2 41 Russell 2K 0 49 Dow Jones 0 97,1369030569829556233,186,2021-03-08 21:01:37,StockTwits Web,144,21,0.0,neutral,None
RT Today I want to talk about the Witch of Wall Street Her name was Hetty Green and she was known as the richest woman in,1368986419453165575,139,2021-03-08 18:06:11,Twitter for iPhone,0,104,0.0,neutral,None
RT Happy InternationalWomensDay y all,1368947014742859783,81,2021-03-08 15:29:36,Twitter for iPhone,0,23,0.0,neutral,None
See today s rankings here,1368918617664884740,50,2021-03-08 13:36:46,Twitter Web App,5,2,0.0,neutral,None
Trending on Stocktwits,1368918616419094530,49,2021-03-08 13:36:46,Twitter Web App,64,16,0.5,positive,None
Futures this morning S amp P 500 0 08 Nasdaq 0 73 Russell 2K 0 67 Dow Jones 0 28,1368918168069095425,181,2021-03-08 13:34:59,StockTwits Web,69,19,0.0,neutral,None
The Weekend Rip SPACs to the Skies,1368707088462061569,88,2021-03-07 23:36:13,StockTwits Web,112,13,0.5,positive,None
Stocktwits Top 25 Week 9,1368331153216843776,79,2021-03-06 22:42:23,StockTwits Web,98,20,0.35000000000000003,positive,None
The Daily RIP Reverse Reverse,1367959432290795521,85,2021-03-05 22:05:18,StockTwits Web,78,13,-0.15555555555555559,wnegative,None
Tune in to the latest episode of s Panic with Friends and listen to of JW Asset Management discuss his entry into the cannabis industry,1367948321248182282,212,2021-03-05 21:21:09,Sprout Social,16,7,0.0,neutral,None
The markets are closed S amp P 500 1 95 Nasdaq 1 55 Russell 2K 2 11 Dow Jones 1 86 Have a great weekend everyone,1367943344882606086,218,2021-03-05 21:01:23,StockTwits Web,441,73,0.0,neutral,None
RT The QQQs managed to rally for 5 minutes to start the day down 1 since,1367849154458705929,92,2021-03-05 14:47:06,Twitter for iPhone,0,10,0.0,neutral,None
See today s rankings here,1367829285285752832,50,2021-03-05 13:28:09,Twitter Web App,3,0,0.11481481481481481,wpositive,None
Trending on Stocktwits,1367829283595448321,49,2021-03-05 13:28:08,Twitter Web App,68,11,0.0,neutral,None
Futures this morning S amp P 500 0 41 Nasdaq 0 40 Russell 2K 0 59 Dow Jones 0 33,1367828988891107329,177,2021-03-05 13:26:58,StockTwits Web,273,37,-0.1,wnegative,None
We re continuing to see growth stocks get slaughtered and value stocks show some relative strength Most sectors that were up in the morning got dragged down with the broader market BTFD or STFR,1367629937851723778,223,2021-03-05 00:16:01,Sprout Social,35,6,-0.1,wnegative,None
The Daily RIP Could The Qs Collapse,1367620977283239939,90,2021-03-04 23:40:24,StockTwits Web,71,10,0.35,positive,None
The markets are closed S amp P 500 1 34 Nasdaq 2 11 Russell 2K 2 76 Dow Jones 1 11,1367581029511356420,190,2021-03-04 21:01:40,StockTwits Web,903,153,0.0,neutral,None
Be careful selling is a gateway to shorting,1367534761674162179,94,2021-03-04 17:57:49,Sprout Social,44,5,0.0,neutral,None
RT Good Morning Everyone Remember economists have predicted 14 of the last 3 recessions,1367472673756901387,102,2021-03-04 13:51:06,Twitter for iPhone,0,207,0.0,neutral,None
See today s rankings here,1367466719220953090,50,2021-03-04 13:27:26,Twitter Web App,4,1,0.0,neutral,None
Trending on Stocktwits,1367466717727789056,49,2021-03-04 13:27:26,Twitter Web App,93,15,0.0,neutral,None
Futures this morning S amp P 500 0 05 Nasdaq 0 01 Russell 2K 0 18 Dow Jones 0 04,1367466470578470916,182,2021-03-04 13:26:27,StockTwits Web,85,19,-0.1,wnegative,None
Just another dip or time for tech to crash Stop by Stocktwits After Hours podcast and hear our thoughts in just five minutes,1367262267960664064,152,2021-03-03 23:55:01,Sprout Social,36,4,0.0,neutral,None
The Daily RIP RKT Got Wrecked So Did Big Cap Tech,1367256951931822081,106,2021-03-03 23:33:54,Twitter Web App,47,6,0.0,neutral,None
The markets are closed S amp P 500 1 30 Nasdaq 2 70 Russell 2K 1 06 Dow Jones 0 38,1367218536720986115,185,2021-03-03 21:01:15,Twitter Web App,383,60,0.0,neutral,None
RT Sooooo the nest egg won t save the world but it can help save yours,1367176555806351360,111,2021-03-03 18:14:26,Twitter for iPhone,0,7,0.0,neutral,None
RT In our newest funniest collab presents the ladies amp After Hours men duke it out on CH Toni,1367146984671354885,144,2021-03-03 16:16:56,Twitter for iPhone,0,7,0.0,neutral,None
RT Jobs number misses forecast Forecast misses jobs number,1367111022184595457,80,2021-03-03 13:54:02,Twitter for iPhone,0,45,0.0,neutral,None
See today s rankings here,1367106178946392064,50,2021-03-03 13:34:47,Twitter Web App,5,3,0.7000000000000001,spositive,None
Trending on Stocktwits,1367106177000120321,49,2021-03-03 13:34:46,Twitter Web App,110,16,0.0,neutral,None
Diamond hands are forever,1366893603411398658,75,2021-03-02 23:30:05,Sprout Social,60,11,-0.1,wnegative,None
ZM is seen as the king of the lockdown stocks as it clearly was set to benefit the greatest from everyone staying at home It might be done for those names if they can put up a very impressive report and still sell off so ferociously,1366888554698268677,262,2021-03-02 23:10:01,Sprout Social,13,2,0.0,neutral,None
The Daily RIP RKT s Takeoff RKT 71,1366887630059806721,98,2021-03-02 23:06:21,StockTwits Web,62,11,0.0,neutral,None
The markets are closed S amp P 500 0 81 Nasdaq 1 69 Russell 2K 1 92 Dow Jones 0 46,1366856393320509442,187,2021-03-02 21:02:13,StockTwits Web,172,33,0.0,neutral,None
See today s rankings here,1366744783838846976,50,2021-03-02 13:38:44,Twitter Web App,2,0,0.0,neutral,None
Trending on Stocktwits,1366744782484082691,49,2021-03-02 13:38:43,Twitter Web App,110,19,0.0625,wpositive,None
Futures this morning S amp P 500 0 21 Nasdaq 0 25 Russell 2K 0 70 Dow Jones 0 19,1366744472575475719,182,2021-03-02 13:37:29,StockTwits Web,115,15,-0.11333333333333333,wnegative,None
Them You don t have a trading strategy Me,1366553094734155776,93,2021-03-02 00:57:01,Sprout Social,93,7,0.0,neutral,None
Bitcoin is back above 50 000 for the first time since last Thursday Bitcoin BTC X,1366546087507542018,86,2021-03-02 00:29:11,StockTwits Web,281,29,1.0,spositive,None
After last week s action where equities sold off because of the rise in treasuries which quickly became the biggest story in the financial media it was reassuring to see bonds catch a bid today Is the worst over,1366544534239383553,242,2021-03-02 00:23:00,Sprout Social,14,2,-0.1,wnegative,None
The Daily RIP Will ZM Zoom Again,1366535188205993988,88,2021-03-01 23:45:52,StockTwits Web,24,4,0.5,positive,None
The S amp P 500 had its best day since June 5 2020,1366494046164815880,52,2021-03-01 21:02:23,StockTwits Web,944,112,1.0,spositive,None
The markets are closed S amp P 500 2 38 Nasdaq 3 01 Russell 2K 3 37 Dow Jones 1 95,1366493871321079813,182,2021-03-01 21:01:41,StockTwits Web,291,35,0.8,spositive,None
RT The best book ever written on trading is only 95 cents on Kindle,1366423212318461954,107,2021-03-01 16:20:55,Twitter for iPhone,0,22,0.9,spositive,None
RT The S amp P 500 is on track for its best day this year up 2 11,1366415838316789761,84,2021-03-01 15:51:37,Twitter for iPhone,0,26,0.13636363636363635,wpositive,None
Happy Monday,1366404234103689219,38,2021-03-01 15:05:30,StockTwits Web,3930,569,0.0,neutral,None
RT So and I have been putting together a list of incredible people to interview and simplify finance subjects,1366403712449728513,140,2021-03-01 15:03:26,Twitter for iPhone,0,4,0.0,neutral,None
RT Citi has a new 108 page report on bitcoin which concludes the cryptocurrency is at a tipping point and we could be,1366381103884365836,140,2021-03-01 13:33:35,Twitter Web App,0,744,0.0,neutral,None
See today s rankings here,1366380704729231362,50,2021-03-01 13:32:00,Twitter Web App,7,0,0.0,neutral,None
Trending on Stocktwits,1366380703156367360,49,2021-03-01 13:32:00,Twitter Web App,85,11,0.5,positive,None
Futures this morning S amp P 500 0 99 Nasdaq 1 11 Russell 2K 1 75 Dow Jones 1 01,1366380297407897600,177,2021-03-01 13:30:23,StockTwits Web,329,47,0.0,neutral,None
The Weekend Rip Where Will Stocks March This Month,1366132869329006597,105,2021-02-28 21:07:12,StockTwits Web,54,14,0.0,neutral,None
Stocktwits Top 25 Week 8,1365779926503329794,79,2021-02-27 21:44:44,StockTwits Web,115,25,0.35000000000000003,positive,None
RT Turn those machines back on,1365440627719036928,93,2021-02-26 23:16:28,Twitter Web App,0,7,0.5,positive,None
The Daily RIP Freaky Friday,1365438182561640448,81,2021-02-26 23:06:45,StockTwits Web,12,1,0.0,neutral,None
The markets are closed S amp P 500 0 48 Nasdaq 0 56 Russell 2K 0 04 Dow Jones 1 51 Have a great weekend y all,1365406785541128203,211,2021-02-26 21:02:00,StockTwits Web,105,19,0.0,neutral,None
Tune in to the latest edition of s Panic with Friends podcast where Marqeta Inc CEO discusses what inspired him to start his business,1365360009983442948,209,2021-02-26 17:56:08,Sprout Social,19,2,0.0,neutral,None
Turn those machines back on,1365339353841602561,77,2021-02-26 16:34:03,Sprout Social,52,7,0.0,neutral,None
RT Hanging out with the After Hours podcast duo tonight What should I ask them,1365322529716379651,106,2021-02-26 15:27:12,Twitter for iPhone,0,3,0.0,neutral,None
See today s rankings here,1365294886262476801,50,2021-02-26 13:37:21,Twitter Web App,10,1,0.03333333333333333,wpositive,None
Trending on Stocktwits,1365294884916129794,49,2021-02-26 13:37:21,Twitter Web App,102,17,0.0,neutral,None
Futures this morning S amp P 500 0 31 Nasdaq 0 75 Russell 2K 0 07 Dow Jones 0 16,1365294564714643459,188,2021-02-26 13:36:04,StockTwits Web,70,9,-0.1,wnegative,None
We re definitely seeing a changing market environment from the action we ve seen since we bottomed in March of 2020 but this move in equities is likely tied to jobless claims and how they affect the treasury yields Who turned off the music,1365096492617379840,269,2021-02-26 00:29:00,Sprout Social,33,7,-0.13333333333333333,wnegative,None
The Daily RIP SuperTwitter,1365088599323123715,80,2021-02-25 23:57:38,StockTwits Web,22,3,0.0,neutral,None
The markets are closed S amp P 500 2 45 Nasdaq 3 52 Russell 2K 3 69 Dow Jones 1 76,1365044246789709830,187,2021-02-25 21:01:24,StockTwits Web,617,151,0.0,neutral,None
RT Coinbase 1 28B in 2020 revenue Profitable 43 million active users,1364933186606620672,136,2021-02-25 13:40:05,Twitter for iPhone,0,123,0.0,neutral,None
