tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
our buy point had been the second week of October after a harsh decline that we predicted starting last week Freshening things up today But double loss eagles and FF weighing heavily,1439895290262208513,190,2021-09-20 10:12:43,TweetDeck,200,16,-0.13333333333333328,wnegative,None
Yep it comes all the way around whether the win or lose to have my daughter with me makes it all good,1439886115176124416,137,2021-09-20 09:36:16,TweetDeck,93,3,0.2,wpositive,None
Brutal morning but to be expected remember we are in the seasonally weakest moment of the year and we have the PRC s first big common prosperity test,1439885459442786307,156,2021-09-20 09:33:39,TweetDeck,768,65,0.0,neutral,None
bright spot on bad game my daughter in the house,1439762069746749441,75,2021-09-20 01:23:21,Twitter for iPhone,2672,30,0.0,neutral,None
congratz to the 49ers just a great game by them,1439683288474468353,54,2021-09-19 20:10:18,TweetDeck,267,10,-0.05000000000000001,wnegative,None
i m getting the 13,1439376387228512260,42,2021-09-18 23:50:47,Twitter for iPhone,265,7,0.6000000000000001,spositive,None
the row boat arrived that ordered in January,1439373079038283779,70,2021-09-18 23:37:38,Twitter for iPhone,1040,11,0.0,neutral,None
insane moon,1439372860837990401,35,2021-09-18 23:36:46,Twitter for iPhone,482,9,-0.25,wnegative,None
just checking the usual mentions I don t know how these people who despise me are mesmerized me and never miss a show But i most appreciate their eyeballs even if they have nothing behind them,1439004012397875208,195,2021-09-17 23:11:06,TweetDeck,970,17,0.0,neutral,None
Amazing insights from on how our system just isn t working well to stamp out covid,1438995810113445897,93,2021-09-17 22:38:31,TweetDeck,92,4,0.0,neutral,None
will be on tonight,1438959695050547207,69,2021-09-17 20:15:00,TweetDeck,8,0,-0.009595959595959616,wnegative,None
i cannot believe how nasty this market is,1438956452249542662,41,2021-09-17 20:02:07,TweetDeck,3541,277,0.3,wpositive,None
September 17th business as usual,1438948903781609475,39,2021-09-17 19:32:07,TweetDeck,302,15,0.0,neutral,None
Check the charts and indicators of CSCO with,1438932181313859589,83,2021-09-17 18:25:40,Buffer,31,5,0.2,wpositive,None
These Thermo Fisher buyers won t quit Time to let it come in,1438879946487775236,64,2021-09-17 14:58:06,TweetDeck,80,10,0.2,wpositive,None
RT Quadruple Witching PFE and F breaks down the markets live,1438866034203762689,114,2021-09-17 14:02:50,TweetDeck,0,7,0.55,positive,None
RT Jim offers a service u try it u like oruleave I tried it find it interesting amp I dont car,1438862867126685700,144,2021-09-17 13:50:14,TweetDeck,0,1,0.45,positive,None
RT Wearing NO necktie on NYSE is the Rebel Without a Cause,1438862573382905858,140,2021-09-17 13:49:04,TweetDeck,0,4,0.6,positive,None
RT Today on TheStreetLive with Toughest trading period of the year The quadruple witching hour PFE Much,1438861819435704322,140,2021-09-17 13:46:05,TweetDeck,0,7,0.08333333333333333,wpositive,None
you were on it the whole way,1438848121270935556,54,2021-09-17 12:51:39,TweetDeck,21,0,0.0,neutral,None
RT Anyone who watches you and enjoys your advice and insights knows that you try to be accurate helpful and fair Th,1438832556695330817,140,2021-09-17 11:49:48,Twitter for iPhone,0,5,0.0,neutral,None
Thank you This is some truth I am beginning to re tweet more constructive criticism again and am not going to retweet those who aren t constructive Criticize me constrictively and i am happy to retweet even if you have no followers like many who attack me same people,1438813522029330433,299,2021-09-17 10:34:10,TweetDeck,97,7,-0.13333333333333333,wnegative,None
More good thoughts on Disney,1438810247439732739,52,2021-09-17 10:21:09,TweetDeck,37,4,0.8,spositive,Disney
Disney s key older kids,1438809987988459520,49,2021-09-17 10:20:07,TweetDeck,36,3,0.0,neutral,Disney
Pfizer is a focus name today PFE,1438809883785191424,33,2021-09-17 10:19:42,TweetDeck,367,25,0.0,neutral,Pfizer
i wish the kids were younger and would go to Disneyworld with me although my sister and i went with my folks when we were in our 20s But that was a different time DIS,1438789426474274816,193,2021-09-17 08:58:25,TweetDeck,130,6,0.3666666666666667,positive,None
Holy cow i went to bed when the Giants had won,1438785297303617538,50,2021-09-17 08:42:00,TweetDeck,194,3,0.3181818181818182,positive,None
i like Ray great guy but sometimes i wonder if he has become too ethereal and not grounded in the actualities of the stock market,1438253457446744064,156,2021-09-15 21:28:40,TweetDeck,208,14,-0.009595959595959616,wnegative,None
i know how to solve the port problem get portnoy on it,1438252594225364995,57,2021-09-15 21:25:14,TweetDeck,699,24,0.0,neutral,None
constructive,1438192408727101440,36,2021-09-15 17:26:05,TweetDeck,116,9,0.0,neutral,None
Nice oversold bounce more later,1438192169467224067,36,2021-09-15 17:25:08,TweetDeck,457,20,0.0,neutral,None
RT Today on TheStreetLive with Crypto regulation Macau casino stocks Much more Stream Live,1438141500437798912,140,2021-09-15 14:03:47,TweetDeck,0,2,-0.26666666666666666,wnegative,None
RT Gensler Gold AAPL and MSFT breaks down the markets live,1438141004436082689,114,2021-09-15 14:01:49,TweetDeck,0,6,0.0,neutral,None
i got my third moderna amp some unelected officials are telling me that i don t need it Why not just say you should get it but we are worried there won t be enough so as an abundance of caution to those who haven t been vaccinated we won t to you to hold off,1438138979942084619,275,2021-09-15 13:53:46,TweetDeck,9,1,0.0,neutral,None
Booster anyone,1438138421369884673,39,2021-09-15 13:51:33,TweetDeck,99,14,0.022222222222222213,wpositive,None
armstrong i think you have your orders,1438138346950254598,46,2021-09-15 13:51:15,TweetDeck,3,0,0.21875,wpositive,None
Holy cow let s find out what is in Tether Tether tell us Show us the money where is it Are you the weakest link I am tired of your obfuscation Who do you think you are,1438137795994861574,178,2021-09-15 13:49:04,TweetDeck,249,51,0.0,neutral,None
armstrong you ve been called out you know what Gensler is trying to do,1438136464936742912,80,2021-09-15 13:43:47,TweetDeck,17,6,0.43333333333333335,positive,None
thank you all for information and questions you have given me The essence of Twitter,1438131995905871881,88,2021-09-15 13:26:01,TweetDeck,154,5,0.5,positive,None
Real Money s breaks down the charts of TELL,1438123481397440513,82,2021-09-15 12:52:11,Buffer,21,2,0.5,positive,None
Alas thank you for the constructive questions It is a nice change of pace from the endless destruction of my mentions column that has removed all the joy of tweeting DELIBERATELY,1438086606255181825,183,2021-09-15 10:25:39,TweetDeck,209,7,0.5,positive,None
Do you not think they are studying every crypto,1438086391229988865,72,2021-09-15 10:24:48,TweetDeck,83,14,0.0,neutral,None
I am happy to do this again I have covered it on the show multiple times and in many of my books thank you though,1438086059368325123,140,2021-09-15 10:23:29,TweetDeck,71,4,-0.013888888888888895,wnegative,None
Huge buyback is a nice surprise,1438085527685812226,55,2021-09-15 10:21:22,TweetDeck,175,12,0.15000000000000002,wpositive,None
I am most grateful for this I most appreciate any constructive feedback,1438085438267330561,97,2021-09-15 10:21:01,TweetDeck,52,2,-0.11666666666666663,wnegative,None
tell me more about this,1438084948158787585,47,2021-09-15 10:19:04,TweetDeck,47,3,0.3181818181818182,positive,None
Please get your questions for chairman Gensler in this morning before,1438064972773343239,83,2021-09-15 08:59:42,TweetDeck,461,57,0.0,neutral,None
My judgment short squeeze in natural gas lasts throughout the winter but the price will ultimately come down because there is ample supply,1438056097722638337,142,2021-09-15 08:24:26,TweetDeck,138,14,0.0,neutral,None
RT Real life example My mom moderna vaccinated Breakthrough case at 74 years old Received Regeneron treatment in,1437915719916834830,140,2021-09-14 23:06:37,TweetDeck,0,21,0.0,neutral,None
It is amazing that our government simply cannot tell the truth about how badly we need boosters because they are afraid there won t be enough Same as masks I can t believe they keep getting away with this,1437902397347598336,232,2021-09-14 22:13:41,TweetDeck,383,53,0.0,neutral,None
RT cook Introducing iPhone 13 and iPhone 13 Pro all new iPad mini Apple Watch Series 7 and so much more Check out the highlights,1437901874758406144,139,2021-09-14 22:11:36,TweetDeck,0,6357,0.24666666666666667,wpositive,Apple
inexpensive versus the consequences REGN,1437895475890475014,65,2021-09-14 21:46:10,TweetDeck,103,19,0.0,neutral,None
RT ICYMI Yesterday spoke with COO Mark Sebastian about trends and an emerging options expiration,1437894987342036994,140,2021-09-14 21:44:14,TweetDeck,0,5,0.0,neutral,None
a truly discouraging session and one that continues to make me eel that the September 17th timeline is correct,1437894969826725892,113,2021-09-14 21:44:10,TweetDeck,415,18,-0.5,negative,None
Nothing to hang your hat on tonight,1437893240322154511,58,2021-09-14 21:37:17,TweetDeck,41,3,-0.009595959595959616,wnegative,None
Join me and top executives from the world s most prominent companies as we discuss how to use business as a driving force for social change It s a complex issue and I have gathered a diverse group of CEOs and executive leadership to provide insight,1437857756363558919,274,2021-09-14 19:16:17,Buffer,33,5,0.37878787878787873,positive,None
September is the cruelest month,1437853126174953478,33,2021-09-14 18:57:53,TweetDeck,1109,95,0.0,neutral,None
yes there is a rolling correction,1437810535639265281,53,2021-09-14 16:08:39,TweetDeck,19,0,0.7,spositive,None
there s that pattern again Dow up yesterday people chase today wrong sell Nasdaq wrong,1437807938693967882,91,2021-09-14 15:58:20,TweetDeck,217,13,-0.4,negative,None
RT AAPL Inflation and Oil breaks down the markets live,1437780278462885889,107,2021-09-14 14:08:25,TweetDeck,0,11,0.0,neutral,None
RT Today on TheStreetLive with AAPL ORCL His latest read on inflation Oil Much more Stream Live,1437779292608421893,140,2021-09-14 14:04:30,TweetDeck,0,5,0.0,neutral,None
updates his technical strategy on NET,1437774737275564039,77,2021-09-14 13:46:24,Buffer,24,6,0.11249999999999999,wpositive,None
the longer term targets for Boeing look good but it doesn t seem to mater today,1437751814372352005,106,2021-09-14 12:15:19,TweetDeck,67,6,0.0,neutral,None
lot of beat and raise calls are behind us notes today,1437729701238345728,55,2021-09-14 10:47:27,TweetDeck,71,3,0.17857142857142858,wpositive,None
Can oil stay above 70 When will the Saudis increase production,1437719885371543555,66,2021-09-14 10:08:26,TweetDeck,201,5,0.6,positive,None
RT Why was the US blindsided by the COVID 19 pandemic Join AEI s and on September 20 for a discussion,1437719738327740420,140,2021-09-14 10:07:51,TweetDeck,0,9,0.4000000000000001,positive,None
Bulls keying on Apple launch and a spreading of tech love from full featured semiconductors to something bigger But remember not a great time don t pay up,1437687526098092034,163,2021-09-14 07:59:51,TweetDeck,96,7,0.0,neutral,Apple
shortages shortages shortages and we still have no answer or plan or way to end them,1437685768181407747,96,2021-09-14 07:52:52,TweetDeck,908,85,0.29166666666666663,wpositive,None
Cloudflare is really a special company NET is growing and taking share,1437589075742138369,77,2021-09-14 01:28:39,TweetDeck,222,10,0.026936026936026924,wpositive,None
this is causing still one more re opening trade I can t believe the CDC isn t saying if you want to get a booster we think it is a good idea,1437543409196191748,172,2021-09-13 22:27:11,TweetDeck,72,8,0.03333333333333333,wpositive,None
I am steadfast in liking GOLD and NET two simply great ones,1437542916856090624,63,2021-09-13 22:25:14,TweetDeck,202,24,0.2,wpositive,None
RT Smitty doing Smitty things 6 FlyEaglesFly,1437479920469430276,96,2021-09-13 18:14:54,TweetDeck,0,351,0.3,wpositive,None
The breakdowns in the cyclicals are pretty extraordinary and horrendous tonight,1437475204566028296,85,2021-09-13 17:56:10,TweetDeck,142,14,0.0,neutral,None
RT AAPL Epic Games and China breaks down the markets live,1437416415070412809,110,2021-09-13 14:02:33,TweetDeck,0,15,0.0,neutral,None
RT Today on TheStreetLive with The Chinese Tech Crackdown AAPL vs Epic Games Corporate Taxes MMM M,1437415178098941956,140,2021-09-13 13:57:38,TweetDeck,0,2,0.0,neutral,None
Any thoughts on how real the are I say buy Apple are you a buyer of the Eagles,1437404568724426753,102,2021-09-13 13:15:29,TweetDeck,3,0,0.3,wpositive,Apple
Powerful B Block coming,1437404350096289794,23,2021-09-13 13:14:37,TweetDeck,52,3,0.35,positive,None
What the charts of RH tell,1437400740545318918,65,2021-09-13 13:00:16,Buffer,29,1,0.0,neutral,None
slim reed How about Apple here,1437400131435995137,58,2021-09-13 12:57:51,TweetDeck,26,0,0.0,neutral,Apple
Go Birds,1437400046966874114,35,2021-09-13 12:57:31,TweetDeck,57,4,0.45,positive,None
Powerful A Block,1437399612353044482,20,2021-09-13 12:55:47,TweetDeck,35,0,-0.4,negative,None
sweet,1437391735722758146,29,2021-09-13 12:24:29,TweetDeck,1543,206,0.0,neutral,None
Liking gambling stocks here,1437391089913241606,30,2021-09-13 12:21:55,TweetDeck,1163,60,0.2,wpositive,None
Here Is With Your Market Recon,1437388681925496837,65,2021-09-13 12:12:21,Buffer,23,4,0.2,wpositive,None
Did Apple Lose the lawsuit against Epic or did it win,1437348282137731077,62,2021-09-13 09:31:49,TweetDeck,373,15,0.0,neutral,Apple
No gloat game one,1437180186773102602,22,2021-09-12 22:23:52,TweetDeck,170,11,0.0,neutral,None
let s get this done,1437098534432657408,47,2021-09-12 16:59:25,Twitter for iPhone,1707,28,0.39285714285714285,positive,None
RT Are you READY GO BIRDS Refreshed and Renewed FLYEAGLESFLY football nfl eagles,1436723836830035972,140,2021-09-11 16:10:30,Twitter for iPhone,0,62,0.0,neutral,None
much appreciated,1436466129908768811,40,2021-09-10 23:06:28,TweetDeck,105,2,0.5,positive,None
thank yoy,1436465713254998032,33,2021-09-10 23:04:48,TweetDeck,86,6,0.5,positive,None
soon,1436456585878986752,28,2021-09-10 22:28:32,Twitter for iPhone,41,1,0.0,neutral,None
RH may be the best hide in plain sight idea in this market,1436435434624720935,59,2021-09-10 21:04:29,TweetDeck,183,13,0.0,neutral,None
Is there an I in team,1436428318686040066,46,2021-09-10 20:36:13,TweetDeck,26,0,0.0,neutral,None
Yes the Apple law suit loss is meaningful,1436426336147488777,45,2021-09-10 20:28:20,TweetDeck,604,34,-0.09444444444444444,wnegative,Apple
is working his magic again,1436402406233972736,35,2021-09-10 18:53:15,TweetDeck,1003,99,-0.009595959595959616,wnegative,None
crush i,1436401589061816330,32,2021-09-10 18:50:00,TweetDeck,41,4,0.2,wpositive,None
afrm not quitting,1436401307724754947,18,2021-09-10 18:48:53,TweetDeck,131,13,0.0,neutral,None
Now Bumble is taking off This is a terrific sign of strength,1436387995028951050,65,2021-09-10 17:55:59,TweetDeck,152,10,0.15,wpositive,None
Bumble not holding here at 54 is a tough one these follow ons are going to come fast and furious as are the lock up expirations PATH,1436340149860937729,141,2021-09-10 14:45:52,TweetDeck,65,6,0.0,neutral,None
RT AMC Biden and Xi and today s markets breaks down the markets live,1436329676276895746,121,2021-09-10 14:04:15,TweetDeck,0,8,0.4,positive,None
RT Today on TheStreetLive with ULTA Biden s phone call with President Xi AMC The automakers Much mo,1436329103137910787,140,2021-09-10 14:01:58,TweetDeck,0,6,0.4666666666666666,positive,None
No i did not graduate from Faber But i did take 7 classes on Communism at Harvard,1436323413342269445,83,2021-09-10 13:39:21,TweetDeck,517,17,0.75,spositive,None
says the pullback in CrowdStrike CRWD looks entirely normal,1436319334721335332,103,2021-09-10 13:23:09,Buffer,48,5,0.12187499999999998,wpositive,None
Reality Union Pacific and UPS overly punished yesterday couple of toasted corners out there,1436237921204514816,95,2021-09-10 07:59:39,TweetDeck,72,1,0.0,neutral,None
Oh and thank you Antonio Brown for a well played night But if you went against Cooper or Gronk Lotta weapons on display and how fabulous is fantasy,1436237767747543046,159,2021-09-10 07:59:02,TweetDeck,85,2,0.0,neutral,None
Buy Now Pay Later look good feel good cyber security digitization of everything the themes that are working in place of transports industrials and drugs,1436236021318963203,159,2021-09-10 07:52:06,TweetDeck,265,11,0.0675,wpositive,None
Yes i play for NBC but how good is this coverage Liking Drew so much Great addition,1436151409427324928,92,2021-09-10 02:15:53,TweetDeck,258,4,0.2,wpositive,None
loving this game i mean loving it,1436144763355422726,36,2021-09-10 01:49:28,TweetDeck,554,20,-0.1,wnegative,None
Paging Michael Badgley Hilltopper,1436143658269618178,36,2021-09-10 01:45:05,TweetDeck,30,1,0.45,positive,None
How is this possible,1436142795530686464,45,2021-09-10 01:41:39,TweetDeck,604,89,0.14285714285714285,wpositive,None
there is so much in praise of Dak i mean come on we are pretty early into the season and i like the guy Can you believe how early people took Zuerlein,1436142558833479685,161,2021-09-10 01:40:42,TweetDeck,90,6,0.2,wpositive,None
thank you so much to all who were and are part of the journey I miss you all,1436118530987003906,105,2021-09-10 00:05:14,TweetDeck,161,6,0.0,neutral,None
The rails and the non airline transports were crushed today and when numbers are cut tomorrow you buy them,1436117370473488393,107,2021-09-10 00:00:37,TweetDeck,190,14,0.0,neutral,None
Agreed has been true north the whole way I am proud to call him my doctor and my friend,1436114992617689094,127,2021-09-09 23:51:10,TweetDeck,51,5,0.0,neutral,None
RT FOOTBALL IS BACK Watch the take on the Tampa Bay Kickoff2021 starts RIGHT NOW on NBC and,1436114711268007938,140,2021-09-09 23:50:03,TweetDeck,0,33,0.0,neutral,None
it s about time we used OSHA to help workers instead of crushing it as an organization in the last five years,1436114519017803778,135,2021-09-09 23:49:17,TweetDeck,191,17,0.0,neutral,None
well said,1436068387587821574,33,2021-09-09 20:45:59,TweetDeck,34,2,0.2785714285714286,wpositive,None
RT U S job openings soar to record highs takes a closer look at the labor market,1436068298479882244,140,2021-09-09 20:45:37,TweetDeck,0,11,-0.25,wnegative,None
the season is upon us,1436059371813879821,46,2021-09-09 20:10:09,Twitter for iPhone,237,9,0.0,neutral,None
Ulta mate guest tonight,1436049989717962759,25,2021-09-09 19:32:52,TweetDeck,55,1,0.43333333333333335,positive,None
I need to have ONE reason why people are buying Gamestop I will believe if i can have one,1436034235903664135,92,2021-09-09 18:30:16,TweetDeck,1065,62,0.0,neutral,None
RT All I can say is you are very smart penn,1436016668644421633,112,2021-09-09 17:20:28,TweetDeck,0,91,0.0,neutral,None
Gamestop unbelievable buyers won t stop but why tell me,1436016257837502466,62,2021-09-09 17:18:50,TweetDeck,1244,102,0.0,neutral,None
What the charts of ME tell,1436010811940556811,65,2021-09-09 16:57:12,Buffer,20,2,0.6,positive,None
WOW thanks for the kudos you are the best,1435998858325250049,79,2021-09-09 16:09:42,TweetDeck,69,1,0.13636363636363635,wpositive,None
How Would Trade SentinelOne,1435990339609845760,65,2021-09-09 15:35:51,Buffer,24,3,0.4333333333333333,positive,None
downside of airlines here Covid peak Delta variant waning Lots of ways to look at the stocks strengths,1435989584731574277,107,2021-09-09 15:32:51,TweetDeck,134,7,-0.009595959595959616,wnegative,None
one of my faves for ages,1435989329852125194,48,2021-09-09 15:31:50,TweetDeck,42,2,0.13636363636363635,wpositive,None
RT Good move by feds Routine testing can help achieve our twin objectives of keeping kids safe and preserving in class i,1435989175636054018,140,2021-09-09 15:31:13,TweetDeck,0,171,0.0,neutral,None
RT Part Two s exclusive interview with CEO and CEO Ryan Roslansky on the new,1435988853991489536,139,2021-09-09 15:29:56,TweetDeck,0,12,0.0,neutral,None
took a lot of guts to downgrade Cisco ahead of an analyst day Stock s strong despite,1435988822769213447,89,2021-09-09 15:29:49,TweetDeck,82,2,0.0,neutral,Cisco
RT GME LULU and Market Volatility breaks down the markets live,1435967233541349384,115,2021-09-09 14:04:02,TweetDeck,0,16,0.2857142857142857,wpositive,None
RT Today on TheStreetLive with LULU RH GME His Concern Around Volatility Stream Live,1435965308791971845,140,2021-09-09 13:56:23,TweetDeck,0,2,0.2,wpositive,None
Buy AMC,1435955365687054336,32,2021-09-09 13:16:52,TweetDeck,2770,847,-0.01805555555555556,wnegative,None
put us on this is THE show,1435954968742309898,45,2021-09-09 13:15:17,TweetDeck,72,6,0.0,neutral,None
Says CLF Merits an Updated Strategy Based on Its Charts,1435948859373543424,95,2021-09-09 12:51:01,Buffer,33,6,-0.7,snegative,None
Get used to this Airlines un investable right now,1435914682364272642,75,2021-09-09 10:35:12,TweetDeck,87,12,0.325,positive,None
Morgan Stanley downgrades Cisco Really,1435914493431795717,39,2021-09-09 10:34:27,TweetDeck,157,4,0.0,neutral,Cisco
ok who downgraded Cisco i see the stock trading down hard I might take the other side of that one,1435898403876184067,103,2021-09-09 09:30:31,TweetDeck,203,10,0.0,neutral,Cisco
looking forward to it Dan s dynamite And not a perpetual bear or bull Comes to play,1435888986426384386,113,2021-09-09 08:53:06,TweetDeck,33,1,0.45000000000000007,positive,None
Painful non conference call for Gamestop They added to warehouse space and they raised money that s about it,1435739841363333126,112,2021-09-08 23:00:27,TweetDeck,479,35,-0.16666666666666666,wnegative,None
LULU most congratulations in Q amp A than i can recall in a long long time Incredible q,1435738865071964164,94,2021-09-08 22:56:34,TweetDeck,117,2,0.7,spositive,None
Where are the Gamestop buyers All buying LULU,1435718092290678784,48,2021-09-08 21:34:02,TweetDeck,406,32,0.9,spositive,None
AMC si GME no,1435702443082489858,17,2021-09-08 20:31:51,TweetDeck,443,31,0.39999999999999997,positive,None
Huge growth in RH and LULU growth magic elixir,1435698507613196292,52,2021-09-08 20:16:12,TweetDeck,73,3,0.10833333333333334,wpositive,None
RT The Elizabeth Holmes Trial Started This Morning So Let s Take A Second To Appreciate Her Extremely Fake Deep Robot Voic,1435698312531808259,140,2021-09-08 20:15:26,TweetDeck,0,33,0.0,neutral,None
Lotta good numbers after the close and an ice cream cone,1435697601735757825,59,2021-09-08 20:12:36,TweetDeck,104,6,-0.35000000000000003,negative,None
LULU still running with the bulls truly incredible show,1435696245507563520,58,2021-09-08 20:07:13,TweetDeck,159,15,0.0,neutral,None
RT We missed you Glad you had a good vacation but even happier that you are back,1435686581944397831,116,2021-09-08 19:28:49,Twitter for iPhone,0,5,-0.075,wnegative,None
RT Small TX Jim a big welcome back You are always missed so enough of vacation time young man,1435686549350408201,114,2021-09-08 19:28:41,Twitter for iPhone,0,1,0.35,positive,None
NEVER,1435676818615541760,30,2021-09-08 18:50:01,TweetDeck,177,16,0.4,positive,None
through thick and thin there is nothing like Costco That stock is as we say a horse,1435676543515250695,88,2021-09-08 18:48:56,TweetDeck,395,14,0.65,spositive,Costco
i had a lot of these when i was in italy,1435675751110647811,64,2021-09-08 18:45:47,TweetDeck,41,1,0.3666666666666667,positive,None
We don t want Pepsi and General Mills to be leaders They have so few followers,1435675641186238466,82,2021-09-08 18:45:21,TweetDeck,48,3,-0.009595959595959616,wnegative,Pepsi
the well wishers are out in full force and i thank you one and all,1435674922907537409,67,2021-09-08 18:42:29,TweetDeck,531,17,0.05,wpositive,None
RT Look forward to it Jim Great to have you back,1435655333196730369,81,2021-09-08 17:24:39,Twitter for iPhone,0,3,0.5,positive,None
RT Jim I am glad you had the chance to get away but You were SO missed Happy homecoming,1435655058499194882,128,2021-09-08 17:23:33,Twitter for iPhone,0,2,0.275,wpositive,None
RT Welcome back to you and the amigos together y all make the show fun,1435655013104332801,129,2021-09-08 17:23:22,Twitter for iPhone,0,3,0.8,spositive,None
RT COIN Bitcoin and GME breaks down the markets live,1435604829313933316,108,2021-09-08 14:03:58,TweetDeck,0,16,-0.3,negative,None
RT Today on TheStreetLive with GME ahead of earnings COIN taking on the SEC TSLA s China sales Much,1435603119082295302,139,2021-09-08 13:57:10,TweetDeck,0,3,0.03333333333333333,wpositive,None
most grateful,1435600608623538182,38,2021-09-08 13:47:11,TweetDeck,91,2,0.3,wpositive,None
General Mills looking for better numbers but PHM SWH and PPG not helping the bulls cause,1435600324505575431,93,2021-09-08 13:46:04,TweetDeck,35,3,-0.05,wnegative,None
Welcome home,1435592650963529734,15,2021-09-08 13:15:34,TweetDeck,326,8,-0.65,snegative,None
armstrong Memo to you NEVER pick a fight with the SEC Never Alesia Haas cfo has already started one She said she had to school Gensler WRONG,1435555556027158528,158,2021-09-08 10:48:10,TweetDeck,235,42,1.0,spositive,None
RT armstrong 1 Some really sketchy behavior coming out of the SEC recently Story time,1435551635900674052,96,2021-09-08 10:32:35,Twitter Web App,0,10841,0.15000000000000002,wpositive,None
is worth EVERY PENNY,1435528351515660294,54,2021-09-08 09:00:04,TweetDeck,20,1,0.5,positive,None
Ford s Field is not a Tesla fan That said you know I like Tesla s stock and this should not be a reason to sell it This is about a long term change at Ford that Farley is making,1435527591352545287,181,2021-09-08 08:57:03,TweetDeck,143,12,0.25,wpositive,Tesla
September can be very difficult to navigate stay tuned,1435527040246161409,57,2021-09-08 08:54:51,TweetDeck,512,44,0.0,neutral,None
bosa Congratulations to you guys Best wishes to all,1435339322576756736,84,2021-09-07 20:28:56,TweetDeck,26,1,0.78,spositive,None
Doug Field hire is a huge coup for Ford and is a big reason why we like it so much for Apple and Tesla and he chooses Ford I am telling you that Farley is different from all the rest,1435337958421372934,211,2021-09-07 20:23:31,TweetDeck,648,54,0.2,wpositive,"Apple, Tesla"
once again any time oil goes to 70 the Saudi s fear more drilling here and they cut price or boost output i have never seen them more in control,1434828697157226502,146,2021-09-06 10:39:53,Twitter for iPhone,1254,118,0.5,positive,None
Tune in for my conversation with former CEO and Chairman of Deutsch Inc on the latest episode of On Brand with Donny Deutsch now on or wherever you like to listen,1433396599351222276,261,2021-09-02 11:49:15,Twitter for iPhone,103,9,0.0,neutral,None
we celebrate our puppy friends but enough already,1431086634066403330,76,2021-08-27 02:50:16,Twitter for iPhone,556,12,0.1,wpositive,None
RIP to a very nice boy on national dog day,1431075877421453322,66,2021-08-27 02:07:31,Twitter for iPhone,3978,54,-0.013749999999999998,wnegative,None
i had a great national dog day but i am dog tired,1431074919337582599,75,2021-08-27 02:03:43,Twitter for iPhone,665,12,-0.03571428571428571,wnegative,None
Jeez glad we said we didn t like VMW here Ouch,1431000552725520384,50,2021-08-26 21:08:13,TweetDeck,72,2,-0.009595959595959616,wnegative,None
You need a meningitis shot why not this shot,1430996249503752201,70,2021-08-26 20:51:07,TweetDeck,423,30,0.5,positive,None
RT Link Thank you with the gang a really busy day for a summer August,1430996156398587904,126,2021-08-26 20:50:44,TweetDeck,0,12,0.5,positive,None
PTON hangs in a little too high for my taste,1430996112635269132,46,2021-08-26 20:50:34,TweetDeck,139,11,0.0,neutral,None
CVS just limited purchases of Abbott s Covid Test Big reason why i keep saying buy Watch my club call from yesterday where I said this is the one,1430974455233253383,174,2021-08-26 19:24:31,TweetDeck,87,9,0.5,positive,None
RT CRM SNOW and JacksonHole breaks down the markets live,1430894131312693248,113,2021-08-26 14:05:20,Twitter Web App,0,10,0.0,neutral,None
RT Today on TheStreetLive with CRM SNOW Cybersecurity Commitments Jackson Hole Much More Stream L,1430890201673523201,140,2021-08-26 13:49:43,Twitter Web App,0,5,0.5,positive,None
Haters love me,1430890051345416199,14,2021-08-26 13:49:07,TweetDeck,973,65,0.25,wpositive,None
WSM SNOW CRM three for three,1430837099306102787,33,2021-08-26 10:18:42,TweetDeck,344,22,-0.22499999999999992,wnegative,None
i love the WSM q,1430631213107191817,21,2021-08-25 20:40:35,TweetDeck,150,9,0.2333333333333333,wpositive,None
adopt a kitty,1430617498580291586,39,2021-08-25 19:46:05,Twitter for iPhone,1028,35,-0.009595959595959616,wnegative,None
Jalen Hurts looks really fabulous He s throwing the ball with an amazing zing,1430600947168956420,125,2021-08-25 18:40:19,TweetDeck,94,5,0.3181818181818182,positive,None
Jackie Wilson Higher and Higher,1430593785797521412,56,2021-08-25 18:11:52,TweetDeck,43,1,0.0,neutral,None
WDC news will jet that bad boy higher and take with it MU and the rest of the gang,1430593635125506050,83,2021-08-25 18:11:16,TweetDeck,94,7,0.0,neutral,None
RT Spend an hour usually more with and listen and learn in real time Go over the entire AAP Portfolio name by,1430536312210305024,140,2021-08-25 14:23:29,Twitter Web App,0,3,0.1,wpositive,None
RT GME AMC and Retail Earnings breaks down the markets live,1430531041811435524,114,2021-08-25 14:02:33,Twitter Web App,0,9,0.0,neutral,None
RT Today on TheStreetLive with GME AMC Retail Earnings Much More Stream Live,1430528568904257539,140,2021-08-25 13:52:43,Twitter Web App,0,5,-0.125,wnegative,None
RT DKS fiscal second quarter earnings came in above expectations,1430513790605533186,102,2021-08-25 12:53:59,TweetDeck,0,4,-0.5,negative,None
Six months of protection from Moderna and Pfizer That s the key to the breakthroughs,1430512931444334597,87,2021-08-25 12:50:35,TweetDeck,394,21,0.31666666666666665,positive,Pfizer
marveling at Dick s wow DKS,1430512765622493184,32,2021-08-25 12:49:55,TweetDeck,9183,2040,0.0,neutral,None
what the heck,1430476861025435649,39,2021-08-25 10:27:15,Twitter for iPhone,234,11,0.0,neutral,None
